order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state,net_amount,order_month,order_year
ORD01218,CUST0156,2024-08-06,2024-06-15,Pending,Debit Card,Mobile App,8026.63,2909.6,199,Jaipur,NY,5316.03,2024-08,2024
ORD01219,CUST0017,2024-08-06,2024-06-14,Cancelled,Cod,Mobile App,5628.07,491.52,49,New York,WB,5185.55,2024-08,2024
ORD01220,CUST0731,2024-06-09,2024-06-12,Pending,Credit Card,Online,44924.06,9240.69,149,Delhi,ON,35832.37,2024-06,2024
ORD01221,CUST0748,2024-06-10,2024-06-13,Pending,Upi,Mobile App,47111.87,7960.12,149,Delhi,MH,39300.75,2024-06,2024
ORD01223,CUST0978,2024-06-11,2024-06-17,Delivered,Upi,In-Store,48680.94,14294.01,199,Pune,KA,34585.93,2024-06,2024
ORD01224,CUST0400,2024-12-06,2024-06-16,Pending,Credit Card,In-Store,16802.68,533.31,99,London,MH,16368.37,2024-12,2024
ORD01225,CUST0977,2024-06-13,2024-06-15,Delivered,Cod,Mobile App,23931.04,8588.59,99,Ahmedabad,MH,15441.45,2024-06,2024
ORD01226,CUST0242,2024-06-13,2024-06-15,Returned,Credit Card,In-Store,25197.02,6275.59,99,Mumbai,NY,19020.43,2024-06,2024
ORD01227,CUST0480,2024-06-14,2024-06-20,Pending,Cod,Mobile App,13894.06,5374.04,0,Sydney,NSW,8520.02,2024-06,2024
ORD01228,CUST0173,2024-06-15,2024-06-17,Returned,Wallet,Online,26375.51,7215.33,49,Chennai,TN,19209.18,2024-06,2024
ORD01229,CUST0120,2024-06-16,2024-06-23,Delivered,Upi,Mobile App,6102.99,1826.48,0,Hyderabad,LDN,4276.51,2024-06,2024
ORD01230,CUST0423,2024-06-16,2024-06-17,Pending,Wallet,Mobile App,21277.6,2848.18,99,Ahmedabad,NY,18528.42,2024-06,2024
ORD01231,CUST0183,2024-06-17,2024-06-20,Delivered,Net Banking,Mobile App,15982.85,4906.76,149,Pune,LDN,11225.09,2024-06,2024
ORD01232,CUST0908,2024-06-18,2024-06-19,Delivered,Upi,Online,20224.8,4282.71,149,Kolkata,ON,16091.09,2024-06,2024
ORD01233,CUST0742,2024-06-18,2024-06-22,Delivered,Cod,In-Store,45684.4,910.41,49,Mumbai,GJ,44822.99,2024-06,2024
ORD01234,CUST0990,2024-06-19,2024-06-25,Returned,Wallet,In-Store,9265.9,3095.07,149,New York,TS,6319.83,2024-06,2024
ORD01235,CUST0407,2024-06-20,2024-06-27,Shipped,Credit Card,In-Store,4384.49,1291.51,199,Delhi,TN,3291.98,2024-06,2024
ORD01236,CUST0405,2024-06-21,2024-06-25,Cancelled,Upi,Mobile App,8710.34,978.28,49,Sydney,NY,7781.06,2024-06,2024
ORD01237,CUST0743,2024-06-21,2024-06-24,Returned,Debit Card,Mobile App,39614.83,3406.34,199,Sydney,NY,36407.49,2024-06,2024
ORD01238,CUST0024,2024-06-22,2024-06-23,Cancelled,Wallet,Mobile App,27709.53,6292.56,199,Kolkata,GJ,21615.97,2024-06,2024
ORD01239,CUST0222,2024-06-23,2024-06-27,Returned,Credit Card,Online,34738.48,13268.95,199,Hyderabad,RJ,21668.53,2024-06,2024
ORD01240,CUST0150,2024-06-24,2024-06-25,Pending,Debit Card,Mobile App,39702.33,3121.16,99,Sydney,RJ,36680.17,2024-06,2024
ORD01241,CUST0195,2024-06-24,2024-06-26,Pending,Upi,Mobile App,42731.18,14878.43,149,New York,TS,28001.75,2024-06,2024
ORD01242,CUST0332,2024-06-25,2024-06-28,Delivered,Wallet,Online,44069.1,7035.75,149,Bangalore,TS,37182.35,2024-06,2024
ORD01243,CUST0521,2024-06-26,2024-07-01,Returned,Net Banking,In-Store,13134.61,2189.95,0,Kolkata,KA,10944.66,2024-06,2024
ORD01244,CUST0305,2024-06-26,2024-06-30,Shipped,Net Banking,Mobile App,44635.56,730.29,149,Bangalore,GJ,44054.27,2024-06,2024
ORD01245,CUST0075,2024-06-27,2024-06-29,Shipped,Upi,Online,37412.16,14823.64,49,Hyderabad,RJ,22637.52,2024-06,2024
ORD01246,CUST0549,2024-06-28,2024-06-29,Shipped,Debit Card,Online,16704.62,1377.86,99,Sydney,GJ,15425.76,2024-06,2024
ORD01247,CUST0816,2024-06-29,2024-07-02,Pending,Net Banking,Online,30005.11,1838.2,199,Pune,MH,28365.91,2024-06,2024
ORD01248,CUST0007,2024-06-29,2024-07-05,Cancelled,Cod,In-Store,22277.93,5583.18,49,Pune,KA,16743.75,2024-06,2024
ORD01249,CUST0180,2024-06-30,2024-07-01,Cancelled,Wallet,Mobile App,2224.43,872.97,99,Hyderabad,NY,1450.46,2024-06,2024
ORD01250,CUST0638,2024-01-07,2024-07-05,Shipped,Wallet,Mobile App,42504.6,11034.33,49,Kolkata,TN,31519.27,2024-01,2024
ORD01251,CUST0328,2024-07-02,2024-07-08,Delivered,Upi,Mobile App,33711.52,6121.86,99,Bangalore,WB,27688.66,2024-07,2024
ORD01252,CUST0353,2024-07-02,2024-07-07,Returned,Upi,In-Store,8019.87,585.11,99,Mumbai,DL,7533.76,2024-07,2024
ORD01253,CUST0674,2024-03-07,2024-07-06,Shipped,Credit Card,Mobile App,19943.48,5116.28,99,Bangalore,ON,14926.2,2024-03,2024
ORD01254,CUST0635,2024-07-04,2024-07-05,Returned,Wallet,In-Store,22345.97,5448.04,0,Delhi,NSW,16897.93,2024-07,2024
ORD01255,CUST0604,2024-07-05,2024-07-06,Shipped,Cod,Mobile App,4201.09,1312.89,199,Sydney,GJ,3087.2,2024-07,2024
ORD01256,CUST0582,2024-05-07,2024-05-10,Pending,Credit Card,Mobile App,30396.78,786.35,149,Chennai,GJ,29759.43,2024-05,2024
ORD01257,CUST0975,2024-07-06,2024-07-09,Cancelled,Credit Card,In-Store,28672.07,7890.47,99,Pune,TS,20880.6,2024-07,2024
ORD01258,CUST0502,2024-07-07,2024-07-11,Cancelled,Net Banking,In-Store,39059.55,5297.31,0,London,GJ,33762.24,2024-07,2024
ORD01259,CUST0480,2024-07-07,2024-07-09,Shipped,Upi,Online,27120.73,5641.26,49,Hyderabad,WB,21528.47,2024-07,2024
ORD01260,CUST0789,2024-08-07,2024-07-15,Delivered,Debit Card,Online,33181.88,6316.09,149,Toronto,LDN,27014.79,2024-08,2024
ORD01261,CUST0233,2024-09-07,2024-07-12,Shipped,Upi,In-Store,39028.58,9091.3,0,Kolkata,TS,29937.28,2024-09,2024
ORD01262,CUST0739,2024-07-10,2024-07-11,Returned,Upi,Mobile App,15219.32,3730.3,49,Surat,MH,11538.02,2024-07,2024
ORD01263,CUST0467,2024-10-07,2024-07-12,Delivered,Wallet,In-Store,49201.13,8500.17,149,London,ON,40849.96,2024-10,2024
ORD01264,CUST0994,2024-07-11,2024-07-12,Returned,Cod,Mobile App,43005.19,13773.76,49,London,TS,29280.43,2024-07,2024
ORD01265,CUST0939,2024-12-07,2024-12-10,Returned,Cod,In-Store,41520.41,4411.65,199,Bangalore,GJ,37307.76,2024-12,2024
ORD01266,CUST0816,2024-07-13,2024-07-17,Cancelled,Wallet,Online,20305.28,7711.63,49,Bangalore,LDN,12642.65,2024-07,2024
ORD01267,CUST0585,2024-07-13,2024-07-20,Returned,Credit Card,Online,10604.4,2518.51,149,New York,LDN,8234.89,2024-07,2024
ORD01268,CUST0201,2024-07-14,2024-07-15,Shipped,Upi,Mobile App,2482.16,122.19,99,Chennai,MH,2458.97,2024-07,2024
ORD01269,CUST0617,2024-07-15,2024-07-20,Pending,Upi,Mobile App,42954.53,13169.85,199,Surat,LDN,29983.68,2024-07,2024
ORD01270,CUST0851,2024-07-15,2024-07-20,Cancelled,Cod,Online,3680.65,1316.84,99,Hyderabad,GJ,2462.81,2024-07,2024
ORD01271,CUST0368,2024-07-16,2024-07-23,Cancelled,Cod,Online,8730.14,3291.56,149,Mumbai,MH,5587.58,2024-07,2024
ORD01273,CUST0874,2024-07-18,2024-07-25,Pending,Credit Card,Online,24441.12,931.02,199,Sydney,GJ,23709.1,2024-07,2024
ORD01274,CUST0593,2024-07-18,2024-07-23,Returned,Credit Card,Online,23432.89,5807.37,99,Sydney,LDN,17724.52,2024-07,2024
ORD01275,CUST0324,2024-07-19,2024-07-21,Shipped,Debit Card,Mobile App,26866.69,10389.22,99,Delhi,RJ,16576.47,2024-07,2024
ORD01276,CUST0782,2024-07-20,2024-07-24,Pending,Debit Card,Mobile App,33740.14,7855.69,99,Toronto,DL,25983.45,2024-07,2024
ORD01277,CUST0355,2024-07-21,2024-07-22,Returned,Upi,In-Store,41659.93,6034.45,199,Ahmedabad,KA,35824.48,2024-07,2024
ORD01279,CUST0578,2024-07-22,2024-07-23,Returned,Upi,Mobile App,32049.72,9957.14,149,New York,LDN,22241.58,2024-07,2024
ORD01280,CUST0985,2024-07-23,2024-07-30,Delivered,Credit Card,Mobile App,36829.5,11595.38,99,Hyderabad,TN,25333.12,2024-07,2024
ORD01281,CUST0659,2024-07-24,2024-07-31,Delivered,Net Banking,Mobile App,23304.2,2345.55,199,Chennai,LDN,21157.65,2024-07,2024
ORD01282,CUST0836,2024-07-24,2024-07-26,Cancelled,Credit Card,Online,35844.23,3648.73,149,Hyderabad,DL,32344.5,2024-07,2024
ORD01283,CUST0150,2024-07-25,2024-07-30,Pending,Credit Card,In-Store,40486.94,13288.06,49,Kolkata,GJ,27247.88,2024-07,2024
ORD01284,CUST0261,2024-07-26,2024-07-27,Pending,Wallet,In-Store,17530.04,2239.23,99,Kolkata,LDN,15389.81,2024-07,2024
ORD01285,CUST0738,2024-07-26,2024-07-31,Delivered,Wallet,In-Store,10915.93,4099.28,99,Mumbai,NSW,6915.65,2024-07,2024
ORD01286,CUST0463,2024-07-27,2024-08-02,Delivered,Debit Card,Online,6220.79,63.2,199,Toronto,TS,6356.59,2024-07,2024
ORD01288,CUST0699,2024-07-29,2024-08-02,Pending,Wallet,Mobile App,5332.52,1599.13,149,Pune,LDN,3882.39,2024-07,2024
ORD01289,CUST0088,2024-07-29,2024-08-01,Cancelled,Upi,Mobile App,13558.55,181.38,199,Sydney,NSW,13576.17,2024-07,2024
ORD01290,CUST0076,2024-07-30,2024-07-31,Returned,Debit Card,In-Store,47213.55,5903.6,0,Hyderabad,NY,41309.95,2024-07,2024
ORD01291,CUST0066,2024-07-31,2024-08-03,Returned,Upi,In-Store,5581.11,1781.77,199,Ahmedabad,ON,3998.34,2024-07,2024
ORD01292,CUST0491,2024-08-01,2024-08-04,Delivered,Debit Card,Online,27528.89,8715.22,199,New York,KA,19012.67,2024-08,2024
ORD01293,CUST0692,2024-01-08,2024-08-08,Returned,Debit Card,In-Store,12574.34,5020.75,149,Mumbai,GJ,7702.59,2024-01,2024
ORD01294,CUST0222,2024-08-02,2024-08-04,Returned,Cod,Online,43971.65,13993.25,199,London,LDN,30177.4,2024-08,2024
ORD01295,CUST0401,2024-08-03,2024-08-05,Returned,Credit Card,In-Store,2983.87,152.88,199,New York,DL,3029.99,2024-08,2024
ORD01296,CUST0987,2024-08-03,2024-08-04,Pending,Credit Card,Online,4360.2,372.59,99,Mumbai,RJ,4086.61,2024-08,2024
ORD01297,CUST0945,2024-08-04,2024-08-10,Shipped,Debit Card,Online,30643.38,912.08,49,Kolkata,TN,29780.3,2024-08,2024
ORD01298,CUST0467,2024-08-05,2024-08-06,Returned,Cod,Online,42877.79,2829.39,99,Mumbai,KA,40147.4,2024-08,2024
ORD01299,CUST0013,2024-06-08,2024-08-12,Delivered,Debit Card,Online,20318.91,5464.75,49,Toronto,NSW,14903.16,2024-06,2024
ORD01300,CUST0224,2024-08-06,2024-08-09,Pending,Debit Card,Mobile App,36386.28,6026.24,0,Toronto,KA,30360.04,2024-08,2024
ORD01301,CUST0728,2024-08-07,2024-08-10,Shipped,Upi,Mobile App,48166.95,3776.62,0,Chennai,NY,44390.33,2024-08,2024
ORD01302,CUST0541,2024-08-08,2024-08-14,Delivered,Net Banking,Mobile App,33709.87,3078.75,99,Surat,TS,30730.12,2024-08,2024
ORD01303,CUST0436,2024-09-08,2024-08-16,Cancelled,Wallet,Mobile App,18301.4,5957.17,149,Jaipur,MH,12493.23,2024-09,2024
ORD01304,CUST0152,2024-08-09,2024-08-14,Returned,Wallet,In-Store,48718.04,6678.37,149,Sydney,KA,42188.67,2024-08,2024
ORD01305,CUST0985,2024-08-10,2024-08-13,Delivered,Net Banking,Mobile App,40507.93,15327.81,0,Delhi,TN,25180.12,2024-08,2024
ORD01306,CUST0364,2024-08-11,2024-08-18,Cancelled,Net Banking,In-Store,38203.01,5964.87,199,Mumbai,GJ,32437.14,2024-08,2024
ORD01307,CUST0403,2024-08-12,2024-08-13,Delivered,Credit Card,Mobile App,33643.74,12877.67,49,Ahmedabad,TN,20815.07,2024-08,2024
ORD01308,CUST0981,2024-12-08,2024-08-17,Shipped,Upi,In-Store,8402.92,2913.25,149,Surat,WB,5638.67,2024-12,2024
ORD01309,CUST0669,2024-08-13,2024-08-15,Pending,Wallet,Mobile App,24512.67,6293.98,199,Toronto,NSW,18417.69,2024-08,2024
ORD01310,CUST0475,2024-08-14,2024-08-19,Delivered,Wallet,Mobile App,16724.02,4138.84,99,Pune,NY,12684.18,2024-08,2024
ORD01311,CUST0884,2024-08-14,2024-08-19,Cancelled,Wallet,Online,15991.81,6164.91,99,Delhi,KA,9925.9,2024-08,2024
ORD01312,CUST0442,2024-08-15,2024-08-19,Cancelled,Cod,Online,10817.03,1621.62,99,Kolkata,GJ,9294.41,2024-08,2024
ORD01313,CUST0107,2024-08-16,2024-08-19,Returned,Upi,Mobile App,5557.83,216.88,199,Chennai,WB,5539.95,2024-08,2024
ORD01314,CUST0106,2024-08-17,2024-08-21,Cancelled,Wallet,Mobile App,34844.52,1189.29,149,Pune,DL,33804.23,2024-08,2024
ORD01315,CUST0165,2024-08-17,2024-08-20,Delivered,Upi,Online,48321.92,13281.75,49,Bangalore,GJ,35089.17,2024-08,2024
ORD01316,CUST0374,2024-08-18,2024-08-25,Shipped,Credit Card,Online,32438.59,7005.11,199,Delhi,WB,25632.48,2024-08,2024
ORD01317,CUST0971,2024-08-19,2024-08-21,Cancelled,Credit Card,Online,36141.62,7416.13,0,Hyderabad,NSW,28725.49,2024-08,2024
ORD01319,CUST0299,2024-08-20,2024-08-26,Pending,Net Banking,In-Store,1492.27,44.47,199,Toronto,LDN,1646.8,2024-08,2024
ORD01320,CUST0748,2024-08-21,2024-08-22,Shipped,Debit Card,Mobile App,13421.45,320.32,0,London,MH,13101.13,2024-08,2024
ORD01321,CUST0871,2024-08-22,2024-08-25,Shipped,Cod,In-Store,27130.96,9891.06,0,Delhi,ON,17239.9,2024-08,2024
ORD01322,CUST0165,2024-08-22,2024-08-26,Pending,Wallet,Mobile App,43934.64,6939.79,99,London,NY,37093.85,2024-08,2024
ORD01323,CUST0211,2024-08-23,2024-08-29,Cancelled,Wallet,Online,36642.5,154.88,149,Bangalore,TS,36636.62,2024-08,2024
ORD01324,CUST0213,2024-08-24,2024-08-27,Cancelled,Credit Card,Mobile App,5509.53,1197.69,149,Mumbai,MH,4460.84,2024-08,2024
ORD01325,CUST0032,2024-08-25,2024-08-29,Cancelled,Cod,Online,18721.51,3618.37,149,Bangalore,TS,15252.14,2024-08,2024
ORD01326,CUST0816,2024-08-25,2024-08-28,Delivered,Cod,Online,20860.2,7997.48,149,Bangalore,LDN,13011.72,2024-08,2024
ORD01327,CUST0015,2024-08-26,2024-08-29,Shipped,Wallet,In-Store,26225.27,5414.42,199,Hyderabad,WB,21009.85,2024-08,2024
ORD01328,CUST0557,2024-08-27,2024-08-30,Cancelled,Debit Card,Mobile App,25100.09,8171.81,49,New York,MH,16977.28,2024-08,2024
ORD01329,CUST0044,2024-08-28,2024-09-01,Returned,Credit Card,Mobile App,33597.18,5202.49,99,Delhi,NY,28493.69,2024-08,2024
ORD01330,CUST0371,2024-08-28,2024-09-03,Delivered,Wallet,In-Store,12909.46,2217.33,99,Ahmedabad,MH,10791.13,2024-08,2024
ORD01331,CUST0408,2024-08-29,2024-09-01,Delivered,Credit Card,In-Store,20123.77,0.0,49,Pune,DL,20172.77,2024-08,2024
ORD01332,CUST0980,2024-08-30,2024-09-02,Cancelled,Debit Card,Mobile App,39824.63,9066.12,199,Kolkata,DL,30957.51,2024-08,2024
ORD01333,CUST0256,2024-08-31,2024-09-04,Shipped,Wallet,Online,32294.13,2964.19,49,Delhi,KA,29378.94,2024-08,2024
ORD01334,CUST0033,2024-08-31,2024-09-03,Delivered,Credit Card,In-Store,5813.18,2235.35,149,Kolkata,RJ,3726.83,2024-08,2024
ORD01335,CUST0761,2024-09-01,2024-09-03,Cancelled,Cod,Online,3550.65,1226.22,199,Jaipur,WB,2523.43,2024-09,2024
ORD01336,CUST0971,2024-02-09,2024-02-12,Delivered,Credit Card,Online,49674.16,0.0,149,Mumbai,TN,49823.16,2024-02,2024
ORD01337,CUST0521,2024-09-02,2024-09-04,Shipped,Cod,Online,8840.06,3397.15,49,Surat,RJ,5491.91,2024-09,2024
ORD01338,CUST0717,2024-09-03,2024-09-05,Delivered,Wallet,Mobile App,45076.28,13137.49,99,Pune,DL,32037.79,2024-09,2024
ORD01339,CUST0150,2024-09-04,2024-09-10,Cancelled,Credit Card,In-Store,272.02,18.96,149,Kolkata,DL,402.06,2024-09,2024
ORD01340,CUST0592,2024-09-05,2024-09-06,Cancelled,Wallet,Mobile App,1351.69,382.71,149,Hyderabad,MH,1117.98,2024-09,2024
ORD01341,CUST0988,2024-05-09,2024-09-12,Pending,Upi,Online,622.18,215.23,199,New York,MH,605.95,2024-05,2024
ORD01343,CUST0644,2024-09-07,2024-09-13,Cancelled,Debit Card,Mobile App,41975.88,10725.31,0,Delhi,KA,31250.57,2024-09,2024
ORD01344,CUST0259,2024-09-08,2024-09-10,Delivered,Upi,Online,44280.94,5779.04,0,Jaipur,LDN,38501.9,2024-09,2024
ORD01345,CUST0653,2024-09-08,2024-09-11,Shipped,Credit Card,In-Store,12760.69,2929.4,99,London,NSW,9930.29,2024-09,2024
ORD01346,CUST0573,2024-09-09,2024-09-16,Pending,Net Banking,In-Store,36746.79,4472.2,0,Pune,ON,32274.59,2024-09,2024
ORD01347,CUST0143,2024-09-10,2024-09-17,Delivered,Credit Card,Online,9550.98,2182.81,99,Hyderabad,KA,7467.17,2024-09,2024
ORD01348,CUST0524,2024-09-10,2024-09-11,Pending,Credit Card,In-Store,35356.03,8008.3,0,Delhi,RJ,27347.73,2024-09,2024
ORD01349,CUST0478,2024-11-09,2024-09-18,Pending,Cod,Mobile App,37942.51,9150.19,0,Chennai,LDN,28792.32,2024-11,2024
ORD01351,CUST0985,2024-09-13,2024-09-16,Pending,Credit Card,Online,45386.98,16216.8,99,New York,KA,29269.18,2024-09,2024
ORD01352,CUST0931,2024-09-13,2024-09-14,Cancelled,Cod,Mobile App,46649.68,7127.83,99,Chennai,MH,39620.85,2024-09,2024
ORD01353,CUST0859,2024-09-14,2024-09-21,Pending,Debit Card,In-Store,27089.44,2512.37,199,Kolkata,GJ,24776.07,2024-09,2024
ORD01354,CUST0886,2024-09-15,2024-09-18,Shipped,Cod,Online,22466.08,5019.96,0,Kolkata,ON,17446.12,2024-09,2024
ORD01355,CUST0176,2024-09-16,2024-09-18,Delivered,Credit Card,Mobile App,41653.14,0.0,149,Pune,NY,41802.14,2024-09,2024
ORD01356,CUST0819,2024-09-16,2024-09-22,Shipped,Cod,Mobile App,11299.59,1467.13,199,London,TS,10031.46,2024-09,2024
ORD01357,CUST0114,2024-09-17,2024-09-20,Delivered,Cod,Online,31787.62,10706.52,0,Toronto,NY,21081.1,2024-09,2024
ORD01358,CUST0041,2024-09-18,2024-09-21,Returned,Credit Card,Mobile App,11893.08,1082.97,49,Mumbai,NY,10859.11,2024-09,2024
ORD01359,CUST0910,2024-09-19,2024-09-25,Shipped,Credit Card,Mobile App,37446.0,10822.83,149,Bangalore,MH,26772.17,2024-09,2024
ORD01360,CUST0484,2024-09-19,2024-09-22,Returned,Cod,In-Store,25043.64,0.0,99,Jaipur,GJ,25142.64,2024-09,2024
ORD01361,CUST0700,2024-09-20,2024-09-23,Delivered,Debit Card,Mobile App,14117.22,3011.65,0,Pune,MH,11105.57,2024-09,2024
ORD01362,CUST0734,2024-09-21,2024-09-28,Pending,Wallet,Online,49162.63,14264.28,49,Surat,KA,34947.35,2024-09,2024
ORD01363,CUST0535,2024-09-21,2024-09-25,Returned,Upi,Online,49542.28,7669.48,99,Toronto,ON,41971.8,2024-09,2024
ORD01364,CUST0538,2024-09-22,2024-09-28,Returned,Debit Card,Mobile App,2668.07,634.31,199,Delhi,RJ,2232.76,2024-09,2024
ORD01365,CUST0208,2024-09-23,2024-09-29,Delivered,Cod,Online,29028.1,10331.35,149,Pune,LDN,18845.75,2024-09,2024
ORD01366,CUST0086,2024-09-24,2024-09-26,Pending,Credit Card,Online,5464.38,1058.16,199,Kolkata,KA,4605.22,2024-09,2024
ORD01367,CUST0176,2024-09-24,2024-09-27,Delivered,Cod,Mobile App,22533.79,2613.29,99,London,GJ,20019.5,2024-09,2024
ORD01368,CUST0652,2024-09-25,2024-09-30,Returned,Net Banking,Mobile App,25635.63,8103.41,49,Toronto,ON,17581.22,2024-09,2024
ORD01369,CUST0452,2024-09-26,2024-09-29,Delivered,Cod,Mobile App,10583.41,2145.93,99,Pune,WB,8536.48,2024-09,2024
ORD01370,CUST0236,2024-09-27,2024-09-29,Returned,Credit Card,Mobile App,37934.77,8800.41,199,Jaipur,GJ,29333.36,2024-09,2024
ORD01372,CUST0438,2024-09-28,2024-10-03,Delivered,Wallet,In-Store,29547.62,7061.4,149,Ahmedabad,ON,22635.22,2024-09,2024
ORD01374,CUST0781,2024-09-29,2024-10-04,Delivered,Cod,Mobile App,44529.5,7819.97,99,Surat,KA,36808.53,2024-09,2024
ORD01375,CUST0942,2024-09-30,2024-10-05,Delivered,Wallet,Mobile App,10335.52,2335.83,149,Delhi,TN,8148.69,2024-09,2024
ORD01376,CUST0298,2024-10-01,2024-10-03,Delivered,Wallet,In-Store,23474.95,1725.29,149,New York,GJ,21898.66,2024-10,2024
ORD01377,CUST0558,2024-02-10,2024-10-06,Cancelled,Credit Card,Mobile App,2853.19,499.66,49,Pune,TN,2402.53,2024-02,2024
ORD01378,CUST0358,2024-02-10,2024-10-05,Shipped,Credit Card,Mobile App,27739.54,4654.06,49,London,MH,23134.48,2024-02,2024
ORD01379,CUST0153,2024-03-10,2024-10-07,Pending,Credit Card,Online,27028.0,9740.96,49,Ahmedabad,LDN,17336.04,2024-03,2024
ORD01380,CUST0189,2024-04-10,2024-10-08,Returned,Wallet,In-Store,9710.36,3657.47,49,Jaipur,TS,6101.89,2024-04,2024
ORD01381,CUST0003,2024-05-10,2024-10-11,Shipped,Wallet,Online,30877.45,0.0,99,Bangalore,TN,30976.45,2024-05,2024
ORD01382,CUST0484,2024-10-05,2024-10-09,Pending,Cod,Online,40738.33,14496.28,149,Surat,ON,26391.05,2024-10,2024
ORD01383,CUST0137,2024-10-06,2024-10-07,Shipped,Credit Card,In-Store,35415.13,9633.64,0,Mumbai,TN,25781.49,2024-10,2024
ORD01384,CUST0007,2024-10-07,2024-10-10,Returned,Credit Card,Mobile App,6612.69,902.03,199,London,NSW,5909.66,2024-10,2024
ORD01385,CUST0066,2024-10-07,2024-10-12,Cancelled,Upi,In-Store,7114.68,869.47,49,Pune,NY,6294.21,2024-10,2024
ORD01386,CUST0632,2024-10-08,2024-10-15,Delivered,Upi,In-Store,35798.58,695.35,149,Bangalore,GJ,35252.23,2024-10,2024
ORD01387,CUST0460,2024-10-09,2024-10-14,Returned,Cod,Mobile App,26600.02,8810.22,99,London,TN,17888.8,2024-10,2024
ORD01388,CUST0866,2024-10-10,2024-10-14,Shipped,Wallet,Mobile App,47359.38,4648.97,0,Toronto,LDN,42710.41,2024-10,2024
ORD01389,CUST0024,2024-10-10,2024-10-12,Cancelled,Credit Card,Online,38256.97,7961.77,0,Hyderabad,ON,30295.2,2024-10,2024
ORD01390,CUST0564,2024-10-11,2024-10-14,Cancelled,Credit Card,Mobile App,48157.97,17423.83,199,Surat,KA,30933.14,2024-10,2024
ORD01391,CUST0303,2024-12-10,2024-10-18,Returned,Wallet,Online,48723.88,7994.56,99,Bangalore,LDN,40828.32,2024-12,2024
ORD01392,CUST0142,2024-10-13,2024-10-20,Delivered,Cod,Online,40055.65,7685.42,149,Bangalore,GJ,32519.23,2024-10,2024
ORD01393,CUST0558,2024-10-13,2024-10-17,Pending,Net Banking,In-Store,22386.84,3554.02,49,Delhi,RJ,18881.82,2024-10,2024
ORD01394,CUST0482,2024-10-14,2024-10-20,Delivered,Wallet,Online,47552.67,3210.45,49,Sydney,TN,44391.22,2024-10,2024
ORD01395,CUST0260,2024-10-15,2024-10-22,Pending,Cod,In-Store,1805.71,649.57,199,Surat,GJ,1355.14,2024-10,2024
ORD01396,CUST0850,2024-10-16,2024-10-19,Delivered,Wallet,In-Store,28053.11,10822.42,49,Sydney,WB,17279.69,2024-10,2024
ORD01397,CUST0690,2024-10-16,2024-10-20,Pending,Wallet,Mobile App,33125.47,7154.38,149,Delhi,ON,26120.09,2024-10,2024
ORD01398,CUST0072,2024-10-17,2024-10-22,Delivered,Credit Card,Online,8058.03,2854.31,149,New York,LDN,5352.72,2024-10,2024
ORD01399,CUST0448,2024-10-18,2024-10-23,Pending,Upi,Mobile App,3906.8,1252.42,99,New York,GJ,2753.38,2024-10,2024
ORD01400,CUST0699,2024-10-18,2024-10-21,Cancelled,Cod,Mobile App,8766.69,2866.48,149,Delhi,KA,6049.21,2024-10,2024
ORD01401,CUST0734,2024-10-19,2024-10-21,Cancelled,Upi,In-Store,15554.5,714.61,0,New York,DL,14839.89,2024-10,2024
ORD01403,CUST0502,2024-10-21,2024-10-23,Shipped,Cod,Online,2162.24,455.86,99,Bangalore,MH,1805.38,2024-10,2024
ORD01404,CUST0628,2024-10-21,2024-10-27,Shipped,Debit Card,In-Store,46955.94,2763.63,49,Surat,DL,44241.31,2024-10,2024
ORD01405,CUST0715,2024-10-22,2024-10-25,Delivered,Cod,Online,280.96,81.27,149,Surat,MH,348.69,2024-10,2024
ORD01406,CUST0441,2024-10-23,2024-10-24,Shipped,Upi,Mobile App,13652.39,2175.37,199,Surat,MH,11676.02,2024-10,2024
ORD01407,CUST0781,2024-10-24,2024-10-27,Shipped,Wallet,Online,43257.93,1179.22,99,Hyderabad,KA,42177.71,2024-10,2024
ORD01408,CUST0910,2024-10-24,2024-10-29,Returned,Credit Card,Mobile App,23376.73,6080.14,0,Jaipur,WB,17296.59,2024-10,2024
ORD01409,CUST0215,2024-10-25,2024-11-01,Pending,Cod,In-Store,20347.11,5538.86,149,Delhi,MH,14957.25,2024-10,2024
ORD01410,CUST0645,2024-10-26,2024-10-30,Shipped,Wallet,Online,2634.96,914.56,149,Hyderabad,GJ,1869.4,2024-10,2024
ORD01411,CUST0406,2024-10-26,2024-10-27,Returned,Wallet,Online,38373.41,4487.46,199,Delhi,GJ,34084.95,2024-10,2024
ORD01412,CUST0335,2024-10-27,2024-11-01,Delivered,Upi,Online,10162.99,2328.81,99,Hyderabad,ON,7933.18,2024-10,2024
ORD01413,CUST0068,2024-10-28,2024-10-29,Pending,Upi,Mobile App,45114.13,12429.75,49,Mumbai,KA,32733.38,2024-10,2024
ORD01414,CUST0161,2024-10-29,2024-11-02,Returned,Credit Card,Mobile App,622.24,12.19,0,Toronto,DL,610.05,2024-10,2024
ORD01415,CUST0640,2024-10-29,2024-11-03,Returned,Upi,Mobile App,48893.38,3002.62,49,Delhi,TS,45939.76,2024-10,2024
