order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state
ORD01394,CUST0482,10-14-2024,2024-10-20,delivered,WALLET,Online,47552.67,3210.45,49,Sydney,TN
ORD01395,CUST0260,2024-10-15,2024-10-22,Pending,  COD,IN-STORE,1805.71,649.57,199,Surat,GJ
ORD01396,CUST0850,2024-10-16,2024-10-19,delivered,Wallet,IN-STORE,28053.11,10822.42,49,Sydney,WB
ORD01397,CUST0690,10-16-2024,2024-10-20,Pending,WALLET,Mobile App,33125.47,7154.38,149,Delhi,ON
ORD01398,CUST0072,2024-10-17,2024-10-22,Delivered,Credit Card,Online,8058.03,2854.31,149,New York,LDN
ORD01399,CUST0448,2024-10-18,2024-10-23,pending,UPI ,Mobile App,3906.8,1252.42,99,New York,GJ
ORD01400,CUST0699,18/10/2024,2024-10-21,CANCELLED,COD,mobile app,8766.69,2866.48,149,Delhi,KA
ORD01401,CUST0734,2024-10-19,2024-10-21,CANCELLED,UPI,IN-STORE,15554.5,714.61,0,New York,DL
ORD01402,CUST0165,2024-10-20,,Pending,WALLET,Online,,5499.38,149,Hyderabad,NSW
ORD01403,CUST0502,2024-10-21,2024-10-23,Shipped,COD,Online,2162.24,455.86,99,Bangalore,MH
ORD01404,CUST0628,21/10/2024,2024-10-27,SHIPPED,Debit Card,IN-STORE,46955.94,2763.63,49,Surat,DL
ORD01405,CUST0715,2024-10-22,,delivered,COD,online,280.96,81.27,149,Surat,MH
ORD01406,CUST0441,23/10/2024,2024-10-24,Shipped,UPI,mobile app,13652.39,2175.37,199,Surat,MH
ORD01407,CUST0781,2024-10-24,,Shipped,WALLET,Online,43257.93,1179.22,99,Hyderabad,KA
ORD01408,CUST0910,2024-10-24,2024-10-29,returned,Credit Card,Mobile App,23376.73,6080.14,0,Jaipur,WB
ORD01409,CUST0215,2024-10-25,2024-11-01,Pending,COD,In-Store,20347.11,5538.86,149,Delhi,MH
ORD01410,CUST0645,10-26-2024,2024-10-30,Shipped,WALLET,Online,2634.96,914.56,149,Hyderabad,GJ
ORD01411,CUST0406,10-26-2024,2024-10-27,Returned,Wallet,online,38373.41,4487.46,199,Delhi,GJ
ORD01412,CUST0335,2024-10-27,2024-11-01,delivered,UPI ,Online,10162.99,2328.81,99,Hyderabad,ON
ORD01413,CUST0068,10-28-2024,2024-10-29,pending,UPI ,Mobile App,45114.13,12429.75,49,Mumbai,KA
ORD01414,CUST0161,2024-10-29,2024-11-02,Returned,credit card,Mobile App,622.24,12.19,0,Toronto,DL
ORD01415,CUST0640,2024-10-29,2024-11-03,Returned,UPI,mobile app,48893.38,3002.62,49,Delhi,TS
ORD01416,CUST0749,2024-10-30,2024-11-03,delivered,Wallet,online,37102.18,7888.29,199,Chennai,TN
ORD01417,CUST0749,10-31-2024,2024-11-06,Pending,Net Banking,IN-STORE,23069.14,882.66,0,Sydney,NY
ORD01418,CUST0336,2024-11-01,2024-11-03,Delivered,  COD,Mobile App,24867.94,,149,Jaipur,NY
ORD01419,CUST0362,2024-11-01,2024-11-05,Cancelled,COD,In-Store,17584.84,4019.59,0,Pune,TS
ORD01420,CUST0340,11-02-2024,2024-11-08,Delivered,UPI ,Online,27530.46,7938.36,49,London,LDN
ORD01421,CUST0094,11-03-2024,2024-11-09,Pending,credit card,mobile app,48479.62,8725.62,0,London,RJ
ORD01422,CUST0701,11-04-2024,,pending,credit card,mobile app,42564.73,12836.69,199,Kolkata,WB
ORD01423,CUST0727,2024-11-04,2024-11-09,SHIPPED,WALLET,IN-STORE,45483.61,6252.56,99,Surat,GJ
ORD01424,CUST0020,05/11/2024,2024-11-08,returned,Debit Card,online,3958.53,1333.74,199,Surat,NY
ORD01425,CUST0019,2024-11-06,2024-11-13,Returned,WALLET,IN-STORE,30116.94,11728.69,149,Chennai,ON
ORD01426,CUST0980,11-06-2024,2024-11-10,pending,Wallet,In-Store,15204.93,5225.7,99,Surat,WB
ORD01427,CUST0373,07/11/2024,2024-11-11,Cancelled,Net Banking,In-Store,40554.06,13410.84,199,Delhi,ON
ORD01428,CUST0907,2024-11-08,2024-11-09,Delivered,Credit Card,online,17356.77,553.53,199,Hyderabad,NSW
ORD01429,CUST0083,11-09-2024,2024-11-14,CANCELLED,Debit Card,IN-STORE,15088.92,3471.08,149,Sydney,MH
ORD01430,CUST0034,2024-11-09,2024-11-11,CANCELLED,credit card,online,46207.81,8026.17,149,Bangalore,TN
ORD01431,CUST0526,2024-11-10,2024-11-16,Pending,COD,Online,12968.36,992.18,99,Kolkata,NSW
ORD01432,CUST0118,11/11/2024,2024-11-12,Returned,UPI ,IN-STORE,43010.4,10711.93,149,Pune,GJ
ORD00909,CUST0634,11-12-2024,2024-11-13,Delivered,UPI,mobile app,48726.86,7336.16,149,Bangalore,DL
ORD01434,CUST0311,11-12-2024,2024-11-17,Cancelled,  COD,In-Store,37658.9,12825.26,49,Mumbai,MH
ORD01435,CUST0706,13/11/2024,2024-11-19,delivered,credit card,Online,32414.71,10825.45,199,Delhi,MH
ORD01436,CUST0551,11-14-2024,2024-11-16,Cancelled,Debit Card,mobile app,40323.43,4358.33,199,Sydney,GJ
ORD01437,CUST0788,14/11/2024,2024-11-16,Pending,UPI ,mobile app,6355.52,1197.13,149,Bangalore,TN
ORD01438,CUST0263,2024-11-15,2024-11-21,Shipped,COD,online,36077.65,8191.42,0,Sydney,DL
ORD01439,CUST0728,11-16-2024,,Pending,credit card,Online,17781.4,1622.05,149,London,MH
ORD01440,CUST0132,2024-11-17,2024-11-20,Returned,  COD,IN-STORE,20335.33,5649.34,49,Mumbai,MH
ORD01441,CUST0132,17/11/2024,2024-11-21,Returned,Wallet,IN-STORE,7774.11,102.78,149,Delhi,KA
ORD01442,CUST0440,18/11/2024,2024-11-21,Delivered,WALLET,IN-STORE,29812.1,1007.99,99,Ahmedabad,MH
ORD01443,CUST0899,11-19-2024,2024-11-24,Pending,Credit Card,IN-STORE,3026.51,121.37,99,Hyderabad,RJ
ORD01444,CUST0178,20/11/2024,2024-11-25,returned,UPI,IN-STORE,47216.71,2146.45,149,Mumbai,GJ
ORD01445,CUST0213,20/11/2024,2024-11-27,Cancelled,credit card,Mobile App,15605.88,410.96,149,Bangalore,RJ
ORD01446,CUST0707,21/11/2024,2024-11-23,SHIPPED,UPI,mobile app,28621.74,9021.11,0,Mumbai,TN
ORD01447,CUST0049,2024-11-22,2024-11-23,Cancelled,WALLET,mobile app,6381.1,1557.95,49,Surat,DL
ORD01448,CUST0014,23/11/2024,2024-11-29,Returned,UPI ,Online,26421.66,7788.7,149,Jaipur,RJ
ORD01449,CUST0215,2024-11-23,2024-11-29,Delivered,credit card,Online,28802.91,7343.26,99,New York,GJ
ORD01450,CUST0429,2024-11-24,2024-11-30,returned,Debit Card,Online,45588.53,8776.69,149,Hyderabad,TN
ORD01451,CUST0011,2024-11-25,2024-12-01,Returned,Debit Card,Mobile App,17710.29,6113.91,0,London,MH
ORD01452,CUST0463,25/11/2024,2024-11-30,Shipped,credit card,Mobile App,38480.49,2517.02,99,Hyderabad,NY
ORD01453,CUST0138,26/11/2024,2024-11-27,Pending,credit card,IN-STORE,20193.93,85.6,49,Kolkata,ON
ORD01454,CUST0133,27/11/2024,,Shipped,UPI,In-Store,28775.0,8093.5,0,Surat,GJ
ORD01455,CUST0247,28/11/2024,2024-12-03,CANCELLED,  COD,IN-STORE,20388.3,7051.62,99,Jaipur,MH
ORD01456,CUST0330,28/11/2024,2024-12-01,Delivered,credit card,Online,24495.64,8250.47,99,Jaipur,MH
ORD01457,CUST0040,2024-11-29,2024-12-03,delivered,credit card,Online,2719.62,1001.99,49,Jaipur,GJ
ORD01458,CUST0158,30/11/2024,2024-12-06,Pending,Credit Card,Online,31000.24,7423.83,0,Kolkata,GJ
ORD01459,CUST0764,01/12/2024,2024-12-04,delivered,Net Banking,Mobile App,18247.87,6299.75,199,Kolkata,TN
ORD01460,CUST0670,2024-12-01,2024-12-04,pending,COD,In-Store,47802.3,13076.99,149,Pune,NSW
ORD01461,CUST0542,2024-12-02,2024-12-03,returned,WALLET,In-Store,42698.21,12627.43,199,Surat,TN
ORD01462,CUST0237,2024-12-03,2024-12-08,delivered,  COD,Online,34475.59,2406.64,149,Hyderabad,GJ
ORD01463,CUST0003,12-03-2024,2024-12-05,returned,UPI,In-Store,22888.01,2271.59,199,Jaipur,GJ
ORD01464,CUST0723,04/12/2024,2024-12-05,returned,COD,online,1082.72,208.49,99,Delhi,NSW
ORD01465,CUST0927,12-05-2024,2024-12-09,Delivered,credit card,Mobile App,41929.04,3491.71,49,London,NSW
ORD01466,CUST0195,12-06-2024,2024-12-08,Delivered,  COD,Online,5163.4,369.11,99,Jaipur,TN
ORD01467,CUST0686,06/12/2024,2024-12-09,Returned,WALLET,Online,1179.78,269.02,99,Bangalore,DL
ORD01468,CUST0279,07/12/2024,2024-12-13,pending,credit card,IN-STORE,7948.4,768.54,99,Ahmedabad,KA
ORD01469,CUST0700,08/12/2024,2024-12-09,returned,UPI ,mobile app,20048.08,1006.52,49,Bangalore,GJ
ORD01470,CUST0146,2024-12-09,2024-12-13,Returned,Credit Card,In-Store,24424.94,877.09,99,Toronto,GJ
ORD01471,CUST0899,2024-12-09,2024-12-10,Shipped,Debit Card,mobile app,2801.54,658.65,99,Surat,TN
ORD01472,CUST0839,10/12/2024,,Pending,credit card,mobile app,13741.8,837.22,99,Delhi,TS
ORD01473,CUST0656,2024-12-11,2024-12-16,Cancelled,Wallet,mobile app,3653.2,867.61,49,Chennai,DL
ORD01474,CUST0282,2024-12-12,2024-12-16,Pending,credit card,In-Store,4471.31,573.65,199,New York,LDN
ORD01475,CUST0203,2024-12-12,2024-12-18,delivered,UPI,mobile app,24367.07,5037.87,199,Kolkata,TS
ORD01476,CUST0468,2024-12-13,2024-12-15,Returned,UPI ,In-Store,48864.96,19032.27,99,Ahmedabad,RJ
ORD01477,CUST0339,2024-12-14,2024-12-19,SHIPPED,UPI ,IN-STORE,37171.83,10842.67,99,New York,MH
ORD00011,CUST0827,12-14-2024,,Delivered,COD,online,38128.37,1042.91,149,Pune,MH
ORD01479,CUST0210,2024-12-15,,Shipped,Credit Card,In-Store,42930.24,5393.05,149,Surat,ON
ORD01480,CUST0589,16/12/2024,2024-12-21,CANCELLED,UPI,online,19677.36,6277.41,49,Delhi,KA
ORD01481,CUST0118,2024-12-17,2024-12-21,returned,Debit Card,IN-STORE,,739.69,49,Kolkata,NY
ORD01482,CUST0446,17/12/2024,2024-12-24,Shipped,Wallet,Online,20584.81,6960.76,0,Hyderabad,LDN
ORD01483,CUST0786,12-18-2024,2024-12-25,Shipped,UPI ,In-Store,32890.94,11732.56,149,Hyderabad,GJ
ORD01484,CUST0587,19/12/2024,,Cancelled,UPI,Online,43712.64,13.57,149,London,NY
ORD01485,CUST0145,20/12/2024,2024-12-26,Returned,Net Banking,mobile app,14529.17,318.1,199,New York,MH
ORD01486,CUST0870,2024-12-20,2024-12-24,Cancelled,Debit Card,mobile app,40452.92,10803.27,149,Surat,GJ
ORD01487,CUST0980,2024-12-21,2024-12-28,Returned,UPI,In-Store,3959.59,300.69,49,Delhi,NY
ORD01488,CUST0574,22/12/2024,2024-12-29,CANCELLED,Wallet,IN-STORE,-500.0,9225.49,199,Pune,NSW
ORD01489,CUST0031,2024-12-22,2024-12-27,delivered,UPI,IN-STORE,14298.03,4314.06,0,Chennai,LDN
ORD01490,CUST0886,2024-12-23,2024-12-24,pending,COD,mobile app,30034.8,5833.87,199,Toronto,MH
ORD01491,CUST0621,12-24-2024,2024-12-30,Shipped,UPI,online,26943.55,2232.26,99,Bangalore,RJ
ORD01492,CUST0115,2024-12-25,2024-12-31,Cancelled,Net Banking,IN-STORE,32856.54,5071.39,49,London,KA
ORD01493,CUST0893,2024-12-25,2024-12-28,Cancelled,Wallet,In-Store,48347.58,9149.92,199,Delhi,WB
ORD01494,CUST0426,12-26-2024,2024-12-30,returned,UPI,mobile app,40883.28,5776.34,149,Jaipur,RJ
ORD01495,CUST0727,27/12/2024,2025-01-01,returned,Wallet,Online,17590.82,247.57,199,New York,LDN
ORD01496,CUST0406,28/12/2024,2025-01-04,SHIPPED,credit card,IN-STORE,37961.4,8143.52,49,Mumbai,MH
ORD01497,CUST0227,12-28-2024,2024-12-30,Pending,Credit Card,IN-STORE,1810.31,346.98,49,Delhi,MH
ORD01498,CUST0127,12-29-2024,2024-12-31,pending,Credit Card,IN-STORE,188.7,48.18,199,Delhi,GJ
ORD01499,CUST0433,2024-12-30,2025-01-04,SHIPPED,  COD,In-Store,43253.61,7741.16,49,Chennai,MH
ORD01500,CUST0861,31/12/2024,2025-01-06,CANCELLED,Wallet,IN-STORE,14207.62,2648.93,49,Mumbai,GJ
