order_id,store_id,datetime,customer_id,item_id,quantity,total_amount,payment_mode,customer_type
ORD01914,101,2026-05-30 14:27:14,CUST-0248,23,6,1950,Card,walk-in
ORD01915,105,2026-05-30 13:52:29,CUST-0217,10,2,370,Cash,mobile-app
ORD01916,101,2026-05-30 17:01:28,CUST-0033,17,1,375,UPI,walk-in
ORD01917,104,2026-05-30 14:30:45,CUST-0250,29,1,215,Cash,mobile-app
ORD01918,102,2026-05-30 19:43:05,CUST-0101,23,1,325,UPI,mobile-app
ORD01919,104,2026-05-30 15:13:21,CUST-0044,35,5,1375,UPI,mobile-app
ORD01920,102,2026-05-30 10:11:06,CUST-0088,6,1,175,Cash,mobile-app
ORD01921,101,2026-05-30 18:12:16,CUST-0164,34,2,530,Cash,walk-in
ORD01922,104,2026-05-30 08:55:41,CUST-0139,1,1,245,UPI,walk-in
ORD01923,103,2026-05-30 08:27:27,CUST-0071,17,2,750,UPI,mobile-app
ORD01924,105,2026-05-30 13:23:54,CUST-0320,21,1,195,UPI,walk-in
ORD01925,104,2026-05-30 11:23:55,CUST-0320,25,1,295,Cash,mobile-app
ORD01926,101,2026-05-30 12:38:15,CUST-0299,15,1,345,UPI,mobile-app
ORD01927,101,2026-05-30 15:00:54,CUST-0055,28,5,1575,UPI,mobile-app
ORD01928,102,2026-05-30 14:32:44,CUST-0203,9,3,705,UPI,mobile-app
ORD01929,102,2026-05-30 08:09:52,CUST-0175,8,1,195,Cash,walk-in
ORD01930,104,2026-05-30 15:41:44,CUST-0092,33,2,730,UPI,mobile-app
ORD01931,103,2026-05-30 07:38:16,CUST-0187,17,1,375,UPI,mobile-app
ORD01932,104,2026-05-30 07:06:23,CUST-0276,21,3,585,Cash,mobile-app
ORD01933,104,2026-05-30 21:32:25,CUST-0103,19,1,160,Cash,mobile-app
ORD01934,102,2026-05-30 17:13:34,CUST-0207,13,5,1175,Cash,mobile-app
ORD01935,104,2026-05-30 13:56:58,CUST-0304,13,1,235,Cash,walk-in
ORD01936,101,2026-05-30 12:12:32,CUST-0236,30,3,1095,UPI,walk-in
ORD01937,104,2026-05-30 08:32:23,CUST-0092,4,1,195,Card,mobile-app
ORD01938,103,2026-05-30 19:51:42,CUST-0278,6,1,175,UPI,walk-in
ORD01939,101,2026-05-30 11:12:33,CUST-0278,5,1,225,Cash,walk-in
ORD01940,103,2026-05-30 11:37:32,CUST-0335,32,1,325,Cash,mobile-app
ORD01941,102,2026-05-30 08:07:03,CUST-0202,33,1,365,Card,walk-in
ORD01942,105,2026-05-30 20:41:23,CUST-0337,32,2,650,UPI,mobile-app
ORD01943,101,2026-05-30 08:36:58,CUST-0296,27,1,345,Cash,mobile-app
ORD01944,104,2026-05-30 10:53:42,CUST-0182,23,2,650,UPI,mobile-app
ORD01945,101,2026-05-30 10:09:29,CUST-0097,6,1,175,Cash,mobile-app
ORD01946,105,2026-05-30 17:11:24,CUST-0044,31,1,365,Cash,mobile-app
ORD01947,102,2026-05-30 21:02:55,CUST-0197,21,4,780,Cash,mobile-app
ORD01948,102,2026-05-30 13:55:33,CUST-0108,11,1,215,Cash,mobile-app
ORD01949,101,2026-05-30 12:57:36,CUST-0332,15,1,345,Cash,mobile-app
ORD01950,103,2026-05-30 09:30:22,CUST-0150,17,1,375,UPI,walk-in
ORD01951,104,2026-05-30 19:46:56,CUST-0130,3,2,430,Cash,mobile-app
ORD01952,102,2026-05-30 14:13:32,CUST-0248,13,1,235,Cash,walk-in
ORD01953,102,2026-05-30 14:32:33,CUST-0163,11,3,645,Cash,mobile-app
ORD01954,102,2026-05-30 09:39:52,CUST-0305,32,1,325,UPI,walk-in
ORD01955,102,2026-05-30 17:15:08,CUST-0201,26,3,585,Cash,mobile-app
ORD01956,102,2026-05-30 08:13:45,CUST-0070,2,2,470,Cash,walk-in
ORD01957,103,2026-05-30 13:42:16,CUST-0219,14,4,980,Cash,mobile-app
ORD01958,104,2026-05-30 07:50:30,CUST-0238,18,2,690,Cash,mobile-app
ORD01959,104,2026-05-30 18:34:52,CUST-0301,29,1,215,Cash,mobile-app
ORD01960,103,2026-05-30 10:06:24,CUST-0350,33,1,365,UPI,mobile-app
ORD01961,105,2026-05-30 18:46:07,CUST-0016,10,3,555,Cash,walk-in
ORD01962,105,2026-05-30 07:59:27,CUST-0138,17,1,375,Cash,walk-in
ORD01963,103,2026-05-30 19:16:54,CUST-0082,33,1,365,Cash,mobile-app
ORD01964,105,2026-05-30 21:06:40,CUST-0279,2,2,470,UPI,mobile-app
ORD01965,102,2026-05-30 18:57:03,CUST-0083,14,2,490,UPI,walk-in
ORD01966,102,2026-05-30 09:36:33,CUST-0064,29,1,215,UPI,mobile-app
ORD01967,101,2026-05-30 19:11:51,CUST-0316,20,4,640,UPI,mobile-app
ORD01968,104,2026-05-30 18:03:59,CUST-0143,30,1,365,Cash,mobile-app
ORD01969,102,2026-05-30 08:00:29,CUST-0073,25,2,590,Cash,walk-in
ORD01970,103,2026-05-30 17:01:38,CUST-0197,26,3,585,UPI,mobile-app
ORD01971,105,2026-05-30 19:03:12,CUST-0137,33,2,730,UPI,mobile-app
ORD01972,103,2026-05-31 21:04:16,CUST-0316,12,3,525,Cash,mobile-app
ORD01973,105,2026-05-31 18:40:35,CUST-0274,7,1,245,Cash,mobile-app
ORD01974,103,2026-05-31 14:38:40,CUST-0052,23,6,1950,UPI,mobile-app
ORD01975,104,2026-05-31 14:22:12,CUST-0326,13,1,235,Cash,mobile-app
ORD01976,101,2026-05-31 16:35:41,CUST-0311,13,1,235,Cash,mobile-app
ORD01977,105,2026-05-31 19:59:47,CUST-0091,35,3,825,Cash,walk-in
ORD01978,102,2026-05-31 20:40:15,CUST-0219,34,2,530,Cash,mobile-app
ORD01979,105,2026-05-31 10:55:54,CUST-0153,7,4,980,Cash,walk-in
ORD01980,102,2026-05-31 18:20:14,CUST-0248,23,2,650,UPI,mobile-app
ORD01981,103,2026-05-31 13:54:34,CUST-0171,11,2,430,UPI,walk-in
ORD01982,104,2026-05-31 11:42:50,CUST-0094,11,3,645,Cash,walk-in
ORD01983,103,2026-05-31 12:39:10,CUST-0276,5,1,225,Cash,mobile-app
ORD01984,103,2026-05-31 18:51:54,CUST-0068,21,2,390,Cash,walk-in
ORD01985,101,2026-05-31 14:51:32,CUST-0140,27,1,345,UPI,mobile-app
ORD01986,103,2026-05-31 14:55:18,CUST-0257,3,1,215,Cash,mobile-app
ORD01987,101,2026-05-31 07:50:45,CUST-0183,20,3,480,Cash,mobile-app
ORD01988,101,2026-05-31 12:12:43,CUST-0117,32,1,325,UPI,mobile-app
ORD01989,102,2026-05-31 21:44:01,CUST-0240,34,2,530,Cash,mobile-app
ORD01990,102,2026-05-31 10:21:43,CUST-0265,23,1,325,UPI,walk-in
ORD01991,101,2026-05-31 15:46:04,CUST-0166,30,2,730,UPI,mobile-app
ORD01992,102,2026-05-31 19:38:21,CUST-0220,22,1,160,UPI,mobile-app
ORD01993,101,2026-05-31 16:22:33,CUST-0018,19,1,160,UPI,mobile-app
ORD01994,104,2026-05-31 13:10:32,CUST-0309,21,1,195,Cash,walk-in
ORD01995,104,2026-05-31 12:07:58,CUST-0005,6,1,175,UPI,mobile-app
ORD01996,101,2026-05-31 11:00:38,CUST-0078,22,3,480,Cash,mobile-app
ORD01997,105,2026-05-31 08:52:47,CUST-0090,25,1,295,Cash,mobile-app
ORD01998,104,2026-05-31 11:15:14,CUST-0060,35,2,550,Cash,mobile-app
ORD01999,102,2026-05-31 09:21:07,CUST-0043,19,1,160,Cash,walk-in
ORD02000,105,2026-05-31 14:20:08,CUST-0139,17,2,750,Card,mobile-app
ORD02001,104,2026-05-31 10:41:04,CUST-0059,10,9,1665,Cash,mobile-app
ORD02002,104,2026-05-31 21:02:50,CUST-0077,22,1,160,UPI,mobile-app
ORD02003,101,2026-05-31 21:34:21,CUST-0123,27,1,345,UPI,walk-in
ORD02004,102,2026-05-31 19:59:31,CUST-0130,10,1,185,UPI,walk-in
ORD02005,101,2026-05-31 18:06:20,CUST-0117,6,1,175,Cash,mobile-app
ORD02006,101,2026-05-31 13:58:19,CUST-0148,30,1,365,Cash,walk-in
ORD02007,103,2026-05-31 13:48:07,CUST-0270,10,2,370,Cash,mobile-app
ORD02008,103,2026-05-31 15:26:06,CUST-0097,23,1,325,Cash,walk-in
ORD02009,101,2026-05-31 15:07:30,CUST-0206,11,1,215,UPI,mobile-app
ORD02010,105,2026-05-31 21:06:51,CUST-0199,10,2,370,Cash,mobile-app
ORD02011,103,2026-05-31 20:26:48,CUST-0333,9,5,1175,Cash,mobile-app
ORD02012,104,2026-05-31 18:40:41,CUST-0193,17,3,1125,Cash,mobile-app
ORD02013,104,2026-05-31 12:02:51,CUST-0193,18,3,1035,Card,mobile-app
ORD02014,105,2026-05-31 14:46:32,CUST-0340,8,1,195,UPI,walk-in
ORD02015,104,2026-05-31 21:51:41,CUST-0303,8,1,195,UPI,walk-in
ORD02016,104,2026-05-31 11:02:21,CUST-0141,21,1,195,UPI,walk-in
ORD02017,105,2026-05-31 16:21:31,CUST-0192,35,5,1375,Cash,mobile-app
ORD02018,103,2026-05-31 08:48:18,CUST-0057,6,4,700,Cash,walk-in
ORD02019,101,2026-05-31 18:07:27,CUST-0254,23,2,650,UPI,mobile-app
ORD02020,104,2026-05-31 11:09:21,CUST-0117,5,4,900,Cash,mobile-app
ORD02021,101,2026-05-31 13:49:38,CUST-0324,8,9,1755,Cash,mobile-app
ORD02022,101,2026-05-31 16:43:38,CUST-0328,17,1,375,Cash,walk-in
ORD02023,103,2026-05-31 18:00:49,CUST-0257,24,1,325,UPI,mobile-app
ORD02024,101,2026-05-31 09:19:44,CUST-0223,19,3,480,Cash,walk-in
ORD02025,103,2026-05-31 10:23:59,CUST-0013,35,1,275,UPI,mobile-app
ORD02026,102,2026-05-31 21:35:38,CUST-0031,3,9,1935,UPI,walk-in
ORD02027,103,2026-05-31 19:45:29,CUST-0207,19,6,960,Cash,mobile-app
ORD02028,102,2026-05-31 07:45:04,CUST-0247,12,3,525,UPI,mobile-app
ORD02029,104,2026-05-31 17:27:22,CUST-0101,32,3,975,Card,mobile-app
ORD02030,103,2026-05-31 21:02:39,CUST-0179,20,8,1280,Cash,mobile-app
ORD02031,104,2026-05-31 12:27:01,CUST-0160,15,1,345,UPI,mobile-app
ORD02032,101,2026-05-31 19:58:52,CUST-0290,7,1,245,Cash,mobile-app
ORD02033,104,2026-05-31 18:33:45,CUST-0284,10,3,555,UPI,walk-in
ORD02034,103,2026-05-31 10:18:49,CUST-0228,13,1,235,UPI,walk-in
ORD02035,101,2026-05-31 21:23:54,CUST-0140,3,1,215,Cash,walk-in
ORD02036,102,2026-05-31 11:05:51,CUST-0178,8,4,780,UPI,walk-in
ORD02037,103,2026-05-31 19:01:20,CUST-0036,26,1,195,Card,mobile-app
ORD02038,101,2026-05-31 14:45:20,CUST-0201,21,1,195,Cash,walk-in
ORD02039,104,2026-05-31 14:35:13,CUST-0010,27,3,1035,UPI,mobile-app
ORD02040,104,2026-05-31 08:26:24,CUST-0347,1,1,245,Cash,mobile-app
ORD02041,104,2026-05-31 21:45:03,CUST-0252,1,3,735,Cash,mobile-app
ORD02042,105,2026-05-31 20:16:30,CUST-0025,20,2,320,UPI,walk-in
ORD02043,105,2026-05-31 07:11:48,CUST-0231,6,3,525,Cash,walk-in
ORD02044,101,2026-05-31 21:23:57,CUST-0140,24,2,650,UPI,walk-in
ORD02045,102,2026-05-31 13:57:04,CUST-0254,10,1,185,Cash,mobile-app
ORD02046,102,2026-05-31 09:15:08,CUST-0268,14,1,245,Cash,mobile-app
ORD02047,102,2026-05-31 10:30:21,CUST-0201,23,2,650,UPI,mobile-app
ORD02048,103,2026-05-31 19:57:15,CUST-0178,11,3,645,Cash,mobile-app
ORD02049,102,2026-05-31 21:09:26,CUST-0012,14,2,490,Cash,walk-in
ORD02050,103,2026-05-31 13:17:41,CUST-0334,26,2,390,UPI,walk-in
ORD02051,101,2026-05-31 18:01:56,CUST-0063,32,2,650,Cash,mobile-app
ORD02052,101,2026-05-31 09:09:24,CUST-0211,19,1,160,Cash,walk-in
ORD02053,102,2026-05-31 13:40:47,CUST-0019,4,1,195,UPI,mobile-app
ORD02054,101,2026-05-31 15:20:09,CUST-0197,27,1,345,Cash,mobile-app
ORD02055,101,2026-05-31 13:24:11,CUST-0139,6,1,175,Cash,walk-in
ORD02056,105,2026-05-31 14:11:07,CUST-0023,16,1,365,Cash,mobile-app
ORD02057,104,2026-05-31 07:51:25,CUST-0131,21,5,975,Cash,mobile-app
ORD02058,104,2026-05-31 08:46:51,CUST-0073,18,1,345,Card,mobile-app
ORD02059,105,2026-05-31 15:15:52,CUST-0106,27,4,1380,Cash,mobile-app
ORD02060,101,2026-05-31 14:29:12,CUST-0158,22,3,480,UPI,mobile-app
ORD02061,101,2026-05-31 07:18:37,CUST-0184,19,3,480,UPI,mobile-app
ORD02062,104,2026-05-31 20:56:37,CUST-0261,19,1,160,Cash,walk-in
ORD02063,104,2026-05-31 14:40:39,CUST-0209,17,2,750,Cash,mobile-app
ORD02064,101,2026-05-31 11:02:15,CUST-0275,14,1,245,Cash,mobile-app
ORD02065,102,2026-05-31 08:50:06,CUST-0094,35,2,550,Cash,mobile-app
ORD02066,101,2026-05-31 08:06:08,CUST-0308,15,1,345,UPI,walk-in
ORD02067,103,2026-05-31 17:52:25,CUST-0221,21,2,390,UPI,mobile-app
ORD02068,104,2026-05-31 17:10:09,CUST-0256,10,2,370,Cash,walk-in
ORD02069,104,2026-05-31 09:20:26,CUST-0091,15,1,345,UPI,mobile-app
ORD02070,105,2026-05-31 19:34:45,CUST-0117,16,1,365,Cash,mobile-app
ORD02071,101,2026-05-31 11:47:48,CUST-0285,23,1,325,Cash,mobile-app
ORD02072,104,2026-05-31 17:18:56,CUST-0328,8,3,585,Cash,mobile-app
ORD02073,104,2026-05-31 16:26:13,CUST-0267,26,1,195,Card,mobile-app
ORD02074,103,2026-05-31 21:02:08,CUST-0294,10,1,185,Cash,walk-in
ORD02075,105,2026-05-31 16:51:52,CUST-0150,20,1,160,Cash,mobile-app
ORD02076,103,2026-05-31 13:41:55,CUST-0047,9,1,235,UPI,walk-in
ORD02077,104,2026-05-31 09:05:59,CUST-0251,29,1,215,UPI,mobile-app
ORD02078,103,2026-05-31 08:15:20,CUST-0150,23,2,650,Cash,mobile-app
ORD02079,105,2026-05-31 17:59:13,CUST-0232,31,1,365,Cash,mobile-app
ORD02080,103,2026-05-31 16:06:35,CUST-0178,29,4,860,Cash,mobile-app
ORD02081,103,2026-05-31 13:06:26,CUST-0195,2,1,235,Cash,mobile-app
ORD02082,101,2026-05-31 08:43:18,CUST-0108,2,4,940,Cash,mobile-app
ORD02083,104,2026-05-31 11:04:12,CUST-0076,13,1,235,UPI,walk-in
ORD02084,101,2026-05-31 15:38:46,CUST-0120,12,2,350,Cash,walk-in
ORD02085,105,2026-05-31 13:13:47,CUST-0068,2,1,235,Cash,mobile-app
ORD02086,102,2026-05-31 13:16:58,CUST-0068,35,1,275,Cash,walk-in
ORD02087,101,2026-05-31 21:16:03,CUST-0159,15,1,345,Cash,walk-in
ORD02088,103,2026-05-31 08:09:06,CUST-0112,19,3,480,Cash,mobile-app
ORD02089,103,2026-05-31 14:09:16,CUST-0192,35,1,275,UPI,mobile-app
ORD02090,103,2026-05-31 14:58:11,CUST-0272,29,4,860,UPI,mobile-app
ORD02091,105,2026-05-31 20:22:20,CUST-0019,24,2,650,Cash,mobile-app
ORD02092,103,2026-05-31 20:58:22,CUST-0276,33,2,730,Cash,mobile-app
ORD02093,101,2026-05-31 19:20:18,CUST-0309,29,1,215,UPI,mobile-app
ORD02094,104,2026-05-31 12:24:08,CUST-0196,4,2,390,UPI,walk-in
ORD02095,105,2026-05-31 17:49:24,CUST-0163,11,1,215,UPI,mobile-app
ORD02096,103,2026-05-31 12:10:39,CUST-0135,11,1,215,Cash,mobile-app
ORD02097,102,2026-05-31 19:07:52,CUST-0100,30,1,365,UPI,mobile-app
ORD02098,104,2026-05-31 15:08:35,CUST-0096,24,1,325,UPI,walk-in
ORD02099,102,2026-05-31 09:57:50,CUST-0033,10,1,185,Cash,mobile-app
ORD02100,102,2026-05-31 21:38:46,CUST-0217,4,1,195,UPI,walk-in
ORD02101,105,2026-05-31 13:08:32,CUST-0328,32,8,2600,Cash,mobile-app
ORD02102,102,2026-05-31 19:31:31,CUST-0024,14,4,980,UPI,mobile-app
ORD02103,101,2026-05-31 08:56:08,CUST-0202,25,1,295,Cash,mobile-app
ORD02104,103,2026-05-31 19:20:48,CUST-0272,16,2,730,Cash,mobile-app
ORD02105,103,2026-05-31 07:34:46,CUST-0120,7,2,490,UPI,mobile-app
ORD02106,103,2026-05-31 09:59:10,CUST-0174,35,1,275,UPI,walk-in
ORD02107,102,2026-05-31 09:42:25,CUST-0059,15,2,690,Cash,mobile-app
ORD02108,102,2026-05-31 18:42:32,CUST-0019,30,3,1095,Cash,mobile-app
ORD02109,101,2026-05-31 19:22:56,CUST-0222,32,1,325,UPI,mobile-app
ORD02110,105,2026-05-31 07:02:40,CUST-0180,9,5,1175,Cash,walk-in
ORD02111,104,2026-05-31 17:59:41,CUST-0270,17,2,750,UPI,mobile-app
ORD02112,105,2026-05-31 07:45:24,CUST-0103,12,1,175,UPI,mobile-app
ORD02113,105,2026-05-31 16:44:29,CUST-0111,31,2,730,Cash,walk-in
ORD02114,102,2026-05-31 15:19:06,CUST-0134,1,2,490,UPI,walk-in
ORD02115,105,2026-05-31 08:48:11,CUST-0128,29,1,215,Cash,walk-in
ORD02116,101,2026-05-31 13:57:52,CUST-0024,9,1,235,UPI,walk-in
ORD02117,101,2026-05-31 11:13:50,CUST-0146,24,1,325,UPI,walk-in
ORD02118,104,2026-05-31 15:22:12,CUST-0075,15,1,345,Card,mobile-app
ORD02119,103,2026-05-31 15:37:55,CUST-0042,16,1,365,Cash,mobile-app
ORD02120,101,2026-05-31 13:55:15,CUST-0058,5,1,225,UPI,walk-in
ORD02121,101,2026-05-31 16:52:29,CUST-0031,32,1,325,UPI,mobile-app
ORD02122,105,2026-05-31 11:54:20,CUST-0286,28,1,315,UPI,walk-in
ORD02123,103,2026-05-31 19:13:15,CUST-0105,23,2,650,UPI,walk-in
ORD02124,105,2026-05-31 14:18:49,CUST-0347,12,2,350,Cash,walk-in
ORD02125,102,2026-05-31 19:26:51,CUST-0246,8,1,195,UPI,mobile-app
ORD02126,101,2026-05-31 17:05:34,CUST-0001,2,3,705,UPI,walk-in
ORD02127,102,2026-05-31 21:16:26,CUST-0337,16,1,365,UPI,mobile-app
ORD02128,104,2026-05-31 18:25:25,CUST-0054,34,2,530,UPI,mobile-app
ORD02129,102,2026-05-31 20:20:58,CUST-0232,5,1,225,UPI,mobile-app
ORD02130,101,2026-05-31 19:57:37,CUST-0295,31,2,730,Cash,walk-in
ORD02131,101,2026-05-31 11:02:14,CUST-0116,11,6,1290,Cash,mobile-app
ORD02132,102,2026-05-31 15:21:06,CUST-0234,13,1,235,Cash,walk-in
ORD02133,105,2026-05-31 11:41:42,CUST-0184,18,3,1035,UPI,walk-in
ORD02134,102,2026-05-31 10:18:48,CUST-0069,2,7,1645,Cash,mobile-app
ORD02135,105,2026-05-31 21:35:12,CUST-0223,23,1,325,UPI,mobile-app
ORD02136,102,2026-05-31 13:41:59,CUST-0325,29,1,215,Cash,mobile-app
ORD02137,102,2026-05-31 08:21:42,CUST-0258,7,2,490,Cash,mobile-app
ORD02138,101,2026-05-31 11:38:56,CUST-0109,7,3,735,Cash,mobile-app
ORD02139,102,2026-05-31 08:05:38,CUST-0314,19,9,1440,UPI,mobile-app
ORD02140,104,2026-05-31 12:14:14,CUST-0291,28,2,630,UPI,walk-in
ORD02141,103,2026-05-31 12:20:49,CUST-0204,13,1,235,Cash,mobile-app
ORD02142,103,2026-05-31 18:38:01,CUST-0034,17,1,375,Cash,mobile-app
ORD02143,101,2026-05-31 21:45:57,CUST-0130,6,3,525,Cash,walk-in
ORD02144,103,2026-05-31 18:50:01,CUST-0149,17,7,2625,UPI,walk-in
ORD02145,104,2026-05-31 14:03:21,CUST-0031,2,1,235,UPI,walk-in
ORD02146,105,2026-05-31 14:56:54,CUST-0268,11,4,860,Cash,mobile-app
ORD02147,105,2026-05-31 20:29:36,CUST-0175,19,4,640,Cash,mobile-app
ORD02148,104,2026-05-31 20:28:48,CUST-0224,21,1,195,Cash,mobile-app
ORD02149,101,2026-05-31 16:33:18,CUST-0342,8,2,390,Cash,walk-in
ORD02150,104,2026-05-31 11:43:49,CUST-0052,10,2,370,UPI,mobile-app
ORD02151,101,2026-05-31 14:53:40,CUST-0007,13,1,235,UPI,mobile-app
ORD02152,102,2026-05-31 11:39:37,CUST-0257,8,2,390,Card,mobile-app
ORD02153,103,2026-05-31 12:52:44,CUST-0192,29,2,430,Cash,walk-in
ORD02154,104,2026-05-31 11:53:55,CUST-0230,12,2,350,Cash,mobile-app
ORD02155,101,2026-05-31 16:22:00,CUST-0121,22,2,320,Card,mobile-app
ORD02156,103,2026-05-31 08:11:22,CUST-0237,28,1,315,Cash,walk-in
ORD02157,102,2026-05-31 12:26:21,CUST-0138,34,2,530,UPI,mobile-app
ORD02158,103,2026-05-31 21:04:22,CUST-0003,21,1,195,UPI,walk-in
ORD02159,104,2026-05-31 20:28:55,CUST-0341,31,1,365,UPI,mobile-app
ORD02160,101,2026-05-31 09:18:49,CUST-0068,5,2,450,Cash,walk-in
ORD02161,104,2026-05-31 10:25:48,CUST-0007,33,2,730,UPI,mobile-app
ORD02162,103,2026-05-31 08:43:09,CUST-0162,6,1,175,Cash,mobile-app
ORD02163,102,2026-05-31 13:13:53,CUST-0139,8,2,390,Cash,walk-in
ORD02164,105,2026-05-31 09:44:36,CUST-0136,23,1,325,Cash,mobile-app
ORD02165,103,2026-05-31 09:09:46,CUST-0231,13,9,2115,Cash,walk-in
ORD02166,101,2026-05-31 15:50:50,CUST-0203,5,1,225,Cash,walk-in
ORD02167,104,2026-05-31 19:36:36,CUST-0349,13,1,235,Card,mobile-app
ORD02168,102,2026-05-31 13:56:57,CUST-0263,30,2,730,UPI,walk-in
ORD02169,104,2026-05-31 15:42:00,CUST-0153,7,2,490,Cash,mobile-app
ORD02170,102,2026-05-31 08:54:35,CUST-0262,10,1,185,UPI,mobile-app
ORD02171,101,2026-05-31 12:07:44,CUST-0001,25,3,885,UPI,mobile-app
ORD02172,102,2026-05-31 07:54:44,CUST-0294,16,1,365,UPI,mobile-app
ORD02173,103,2026-05-31 10:30:59,CUST-0301,5,1,225,UPI,mobile-app
ORD02174,102,2026-05-31 13:18:58,CUST-0244,21,3,585,UPI,walk-in
ORD02175,105,2026-05-31 07:59:16,CUST-0199,7,1,245,Cash,mobile-app
ORD02176,104,2026-05-31 16:19:25,CUST-0256,21,1,195,Cash,mobile-app
ORD02177,103,2026-05-31 15:00:41,CUST-0302,12,3,525,UPI,walk-in
ORD02178,101,2026-05-31 20:13:24,CUST-0224,13,1,235,UPI,mobile-app
ORD02179,101,2026-05-31 16:13:56,CUST-0168,6,1,175,UPI,mobile-app
ORD02180,101,2026-05-31 21:30:08,CUST-0160,29,1,215,UPI,walk-in
ORD02181,105,2026-05-31 16:40:56,CUST-0204,13,1,235,Card,mobile-app
ORD02182,102,2026-05-31 14:45:03,CUST-0300,26,4,780,Cash,walk-in
ORD02183,104,2026-05-31 08:35:55,CUST-0096,17,2,750,Cash,walk-in
ORD02184,105,2026-05-31 19:57:37,CUST-0047,16,2,730,UPI,mobile-app
ORD02185,101,2026-05-31 21:09:24,CUST-0285,18,6,2070,UPI,mobile-app
ORD02186,102,2026-05-31 20:59:45,CUST-0101,5,1,225,Cash,walk-in
ORD02187,105,2026-05-31 15:57:06,CUST-0090,9,3,705,UPI,mobile-app
ORD02188,101,2026-05-31 09:32:09,CUST-0061,32,2,650,UPI,mobile-app
ORD02189,101,2026-05-31 20:43:23,CUST-0345,12,2,350,UPI,mobile-app
ORD02190,105,2026-05-31 14:14:17,CUST-0104,5,2,450,Cash,walk-in
ORD02191,101,2026-05-31 16:53:34,CUST-0046,10,1,185,Cash,walk-in
ORD02192,102,2026-05-31 15:45:14,CUST-0236,28,1,315,Cash,mobile-app
ORD02193,102,2026-05-31 16:19:08,CUST-0100,28,1,315,Cash,mobile-app
ORD02194,104,2026-05-31 18:30:25,CUST-0028,15,2,690,UPI,walk-in
ORD02195,101,2026-05-31 13:55:17,CUST-0040,34,2,530,Cash,mobile-app
ORD02196,105,2026-05-31 12:56:02,CUST-0089,12,1,175,Cash,mobile-app
ORD02197,104,2026-05-31 11:51:07,CUST-0120,5,1,225,Cash,walk-in
ORD02198,102,2026-05-31 18:15:14,CUST-0338,6,1,175,Cash,mobile-app
ORD02199,105,2026-05-31 12:45:31,CUST-0267,7,3,735,Cash,mobile-app
ORD02200,101,2026-05-31 07:52:05,CUST-0188,6,4,700,Cash,mobile-app
ORD02201,104,2026-05-31 14:29:51,CUST-0304,32,6,1950,Cash,walk-in
ORD02202,105,2026-05-31 14:58:55,CUST-0172,12,1,175,Cash,walk-in
ORD02203,102,2026-05-31 07:35:06,CUST-0185,34,5,1325,Cash,mobile-app
ORD02204,104,2026-05-31 10:47:56,CUST-0170,13,2,470,Cash,walk-in
ORD02205,105,2026-05-31 17:07:54,CUST-0009,4,2,390,Cash,walk-in
ORD02206,104,2026-05-31 20:59:48,CUST-0061,21,2,390,UPI,mobile-app
ORD02207,103,2026-05-31 08:45:30,CUST-0087,24,1,325,Cash,walk-in
ORD02208,101,2026-05-31 12:37:49,CUST-0302,9,1,235,Cash,walk-in
ORD02209,103,2026-05-31 13:09:55,CUST-0296,18,1,345,Cash,mobile-app
ORD02210,105,2026-05-31 12:37:41,CUST-0278,28,2,630,UPI,mobile-app
ORD02211,102,2026-05-31 16:04:41,CUST-0158,4,2,390,Cash,walk-in
ORD02212,102,2026-05-31 07:32:56,CUST-0151,31,2,730,Cash,mobile-app
ORD02213,101,2026-05-31 14:14:37,CUST-0093,6,1,175,Cash,walk-in
ORD02214,105,2026-05-31 19:02:16,CUST-0082,6,1,175,UPI,walk-in
ORD02215,103,2026-05-31 09:23:45,CUST-0062,32,2,650,Cash,walk-in
ORD02216,105,2026-05-31 12:28:19,CUST-0185,29,2,430,Cash,walk-in
ORD02217,105,2026-05-31 17:39:43,CUST-0024,26,1,195,Cash,mobile-app
ORD02218,102,2026-05-31 16:12:48,CUST-0236,5,1,225,Cash,mobile-app
ORD02219,104,2026-05-31 07:23:50,CUST-0241,20,1,160,Cash,mobile-app
ORD02220,101,2026-05-31 15:23:00,CUST-0285,22,1,160,Cash,walk-in
ORD02221,105,2026-06-01 07:52:21,CUST-0130,14,2,490,Cash,walk-in
ORD02222,101,2026-06-01 08:18:50,CUST-0183,13,6,1410,Cash,walk-in
ORD02223,103,2026-06-01 12:58:57,CUST-0223,4,2,390,Cash,mobile-app
ORD02224,102,2026-06-01 11:16:55,CUST-0099,28,1,315,UPI,mobile-app
ORD02225,102,2026-06-01 10:33:48,CUST-0293,34,1,265,Cash,mobile-app
ORD02226,103,2026-06-01 11:29:50,CUST-0246,3,1,215,Cash,walk-in
ORD02227,104,2026-06-01 08:46:52,CUST-0063,3,1,215,Cash,mobile-app
ORD02228,105,2026-06-01 10:47:39,CUST-0315,27,2,690,UPI,mobile-app
ORD02229,101,2026-06-01 09:53:10,CUST-0242,18,2,690,UPI,walk-in
ORD02230,103,2026-06-01 09:37:30,CUST-0046,8,6,1170,Cash,walk-in
ORD02231,101,2026-06-01 12:07:45,CUST-0158,16,7,2555,Card,mobile-app
ORD02232,105,2026-06-01 08:22:41,CUST-0096,24,1,325,Cash,mobile-app
